Fecha,Product_ID,Código,Categoría,Producto,Precio Costo,Total COGS,Cantidad,Precio Unitario,Monto
17/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,32,8,5,40
17/08/2022,255,77919489,Golosina,"Topline Sandía 6,7g",38,38,1,60,60
17/08/2022,120,4.60589E+11,Cigarrillo,Suelto Nacional 1,15,15,1,30,30
17/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,16,8,2.5,20
17/08/2022,260,77958648,Golosina,"Menthoplus Strong 29,4g",46,46,1,70,70
17/08/2022,271,7.79058E+12,Golosina,Chupetín Mister Pop,11,22,2,15,30
17/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,300,1,330
17/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
17/08/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
17/08/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,3,30,90
17/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
17/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
17/08/2022,120,4.60589E+11,Cigarrillo,Suelto Nacional 1,15,45,3,30,90
17/08/2022,495,7.79031E+12,Vino,Estancia Mendoza Cabernet Malbec 1125ml,405,405,1,550,550
17/08/2022,468,3.05707E+12,Varios,Liyo Caja 50,60,60,1,100,100
17/08/2022,235,7.79138E+12,Gaseosa,Cabalgata Cola 3000ml,168,168,1,240,240
17/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,117,1,180,180
17/08/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
17/08/2022,108,77978141,Cigarrillo,Marlboro Fusión 10 10,190,190,1,250,250
18/08/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,650,2,370,740
18/08/2022,217,7.79004E+12,Galletita,Surtido Bagley 398g,217,217,1,260,260
18/08/2022,116,77962737,Cigarrillo,Pier Verde 20 20,113,113,1,160,160
18/08/2022,221,7.79814E+12,Galletita,Galletitas Saladas La Providencia 101g,47,47,1,70,70
18/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,300,1,330
18/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,270,270,1,300
18/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
18/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
18/08/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,1,30,30
18/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,3,10,30
18/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,1000,1000,1,1100
18/08/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,1,20,20
18/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
18/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,25,10,250
18/08/2022,83,7.79004E+12,Chocolate,Tatín Negro Simple 1,38,38,1,50,50
18/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
18/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,24,6,5,30
18/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,100,1,110
18/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
18/08/2022,254,77951113,Golosina,Topline Seven Vibrant Strawberry 14g,78,78,1,80,80
18/08/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
18/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,24,6,5,30
18/08/2022,345,76625297088,Librería,Adhesivo Vinilico Acuarel 50g,45,45,1,100,100
18/08/2022,318,1.59025E+11,Librería,Cartulina Blanca 1,38,38,1,50,50
18/08/2022,467,30042452,Varios,Liyo X2 2,1,20,20,2.5,50
18/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,5,20,100
18/08/2022,234,7.79138E+12,Gaseosa,Cabalgata Naranja 3000ml,168,168,1,240,240
18/08/2022,89,77917805,Chocolate,Las Colonias Blanco Triple 1,44,88,2,70,140
18/08/2022,289,7.79106E+12,Lácteos,Leche Descremada Manfrey 1000ml,135,135,1,180,180
18/08/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
18/08/2022,14,7.79004E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,100,100,1,140,140
18/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
18/08/2022,125,77960900,Cigarrillo,Pier Rojo 20 20,113,113,1,160,160
18/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
18/08/2022,105,77983343,Cigarrillo,Marlboro 10 Común 10,200,400,2,250,500
18/08/2022,201,7.7922E+12,Galletita,9 de Oro Salada  200g,98,98,1,140,140
18/08/2022,260,77958648,Golosina,"Menthoplus Strong 29,4g",46,46,1,70,70
18/08/2022,106,77916433,Cigarrillo,Marlboro 20 Común 20,325,325,1,370,370
18/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
18/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,140,140,1,160
18/08/2022,8,7.79811E+12,Agua,Villamanaos 600ml,36,36,1,70,70
18/08/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
18/08/2022,235,7.79138E+12,Gaseosa,Cabalgata Cola 3000ml,168,168,1,240,240
18/08/2022,87,7.79004E+12,Chocolate,Tofi Negro Triple 1,98,98,1,140,140
18/08/2022,93,7.79058E+12,Chocolate,Rocklets  20g,68,68,1,90,90
18/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,180,180,1,200
18/08/2022,495,7.79031E+12,Vino,Estancia Mendoza Cabernet Malbec 1125ml,405,405,1,550,550
18/08/2022,448,7.79058E+12,Snack,Saladix 25g Jamón,64,64,1,100,100
18/08/2022,82,7.79004E+12,Chocolate,Tatín Blanco Triple 1,52,52,1,70,70
18/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,2,20,40
18/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,3,10,30
18/08/2022,18,7.79806E+12,Agua Saborizada,Levité Pomelo 2250ml,175,175,1,250,250
18/08/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
18/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,117,1,180,180
18/08/2022,451,7.79818E+12,Soda,Soda Vitalissima 2000ml,113,113,1,150,150
18/08/2022,174,7.79152E+12,Farmacia,Prime Mega Mayor Comodidad 3,220,220,1,380,380
19/08/2022,106,77916433,Cigarrillo,Marlboro 20 Común 20,325,325,1,370,370
19/08/2022,239,7.79276E+12,Gaseosa,Secco Naranja 3000ml,180,180,1,240,240
19/08/2022,218,7.79004E+12,Galletita,Diversión Arcor 398g,194,194,1,250,250
19/08/2022,96,77907509,Chocolate,Fel Fort Dos Corazones 26g,90,90,1,120,120
19/08/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,1,20,20
19/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
19/08/2022,30,7.79807E+12,Agua Saborizada,Sierra de Los Padres Naranja 2250ml,185,185,1,240,240
19/08/2022,479,HIELOGRANDE,Varios,Hielo Botella Grande 1,0,0,1,50,50
19/08/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,1,20,20
19/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
19/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
19/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,5,20,100
19/08/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
19/08/2022,465,7.79836E+12,Varios,Barbijos 1,75,75,1,100,100
19/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,4,20,80
19/08/2022,192,9.63259E+11,Fotocopia,IMPRESIÓN LEGAL  1,0,0,1,30,30
19/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
19/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,1,20,20
19/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,3,20,60
19/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,2,10,20
19/08/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,350,350
19/08/2022,362,7.79187E+12,Mercadito,Mayonesa Natura 125g,120,120,1,160,160
19/08/2022,280,7.79004E+12,Jugo,Baggio Pronto Durazno 1000ml,163,163,1,230,230
19/08/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,1000,1000
19/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,1,20,20
19/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
19/08/2022,135,7.79812E+12,Energizante,Speed 269ml 269ml,100,100,1,150,150
19/08/2022,199,7.7922E+12,Galletita,9 de Oro Agridulce  200g,98,98,1,140,140
19/08/2022,281,7.79004E+12,Jugo,Baggio Pronto Multifruta 1000ml,163,163,1,230,230
19/08/2022,181,7.50044E+12,Farmacia,Shampoo Pantene  Restauración 10ml,11,132,12,20,240
19/08/2022,349,7.79747E+12,Mercadito,Azúcar Marolio 1000g,203,203,1,270,270
19/08/2022,395,7.79039E+12,Mercadito,Yerba Mate Taragui 500g,284,284,1,370,370
19/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
19/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
19/08/2022,252,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,1,80,80
19/08/2022,105,77983343,Cigarrillo,Marlboro 10 Común 10,200,200,1,250,250
19/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,150,150,1,170
19/08/2022,89,77917805,Chocolate,Las Colonias Blanco Triple 1,44,44,1,70,70
19/08/2022,278,7.79004E+12,Jugo,Baggio Pronto Multifruta 200ml,47,47,1,70,70
19/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
19/08/2022,296,7.79391E+12,Lácteos,Yogurt Entero Vasito Frutilla Tregar 125g,60,60,1,80,80
19/08/2022,205,7.79004E+12,Galletita,Lia Desfile Surtido 390g,158,158,1,210,210
19/08/2022,190,9.87456E+11,Fotocopia,TRÁMITES (Tipear nombre del trámite) 1,0,0,1,1000,1000
19/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,3,20,60
19/08/2022,187,1.53426E+11,Fotocopia,SIMPLE FAZ LEGAL / DOBLE FAZ A4 1,0,0,1,20,20
19/08/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
19/08/2022,349,7.79747E+12,Mercadito,Azúcar Marolio 1000g,203,203,1,270,270
19/08/2022,90,77925770,Chocolate,Obli-Bon Blanco 17g,23,46,2,30,60
19/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,32,8,5,40
19/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,4,2,2.5,5
19/08/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,22,2,15,30
19/08/2022,252,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,1,80,80
19/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,4,2,2.5,5
19/08/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
19/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
19/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,2,20,40
19/08/2022,211,7.79004E+12,Galletita,Maná Rellena Vainilla 152g,128,128,1,170,170
19/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,8,4,2.5,10
19/08/2022,115,77969675,Cigarrillo,Liverpool 20 Box 20,108,108,1,160,160
19/08/2022,116,77962737,Cigarrillo,Pier Verde 20 20,113,113,1,160,160
19/08/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
19/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,500,2,350,700
19/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,1000,1000,1,1100
19/08/2022,235,7.79138E+12,Gaseosa,Cabalgata Cola 3000ml,168,168,1,240,240
19/08/2022,514,7.79523E+12,Vino,Otro Loco Más Malbec 750 cc,440,440,1,600,600
19/08/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
19/08/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
19/08/2022,125,77960900,Cigarrillo,Pier Rojo 20 20,113,113,1,160,160
19/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,8,4,2.5,10
19/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
19/08/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
19/08/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
19/08/2022,475,1.61252E+11,Varios,PILAS TRIPLE A 1,70,140,2,150,300
20/08/2022,82,7.79004E+12,Chocolate,Tatín Blanco Triple 1,52,156,3,70,210
20/08/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
20/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
20/08/2022,115,77969675,Cigarrillo,Liverpool 20 Box 20,108,108,1,160,160
20/08/2022,30,7.79807E+12,Agua Saborizada,Sierra de Los Padres Naranja 2250ml,185,185,1,240,240
20/08/2022,227,7.7909E+12,Gaseosa,Sprite Retornable 2000ml,173,173,1,230,230
20/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,100,1,110
20/08/2022,479,HIELOGRANDE,Varios,Hielo Botella Grande 1,0,0,1,50,50
20/08/2022,7,7.79807E+12,Agua,Agua mineral  Sierra de los Padres  600ml,60,60,1,100,100
20/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,160,40,5,200
20/08/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
20/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,117,1,180,180
20/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
20/08/2022,251,77939753,Golosina,Topline Seven Atomic Strong 14g,78,78,1,80,80
20/08/2022,112,77976505,Cigarrillo,Lucky Strike 10 Común 12,180,180,1,230,230
20/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,4,2,2.5,5
20/08/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,33,3,15,45
20/08/2022,12,7.79217E+12,Agua Saborizada,Gatorade Frutas Tropicales 500ml,150,150,1,200,200
20/08/2022,268,77932693,Golosina,Topline Seven Mandarina 1,70,70,1,80,80
20/08/2022,254,77951113,Golosina,Topline Seven Vibrant Strawberry 14g,78,78,1,80,80
20/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,100,1,110
20/08/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
20/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
20/08/2022,465,7.79836E+12,Varios,Barbijos 1,75,150,2,100,200
20/08/2022,66,7.79315E+12,Cerveza,Miller  473ml,165,165,1,220,220
20/08/2022,254,77951113,Golosina,Topline Seven Vibrant Strawberry 14g,78,156,2,80,160
20/08/2022,199,7.7922E+12,Galletita,9 de Oro Agridulce  200g,98,98,1,140,140
20/08/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,346,2,230,460
20/08/2022,207,7.79004E+12,Galletita,Diversión Arcor 390g,188,188,1,250,250
20/08/2022,470,8.36839E+11,Varios,Chip  1,38,38,1,50,50
20/08/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
20/08/2022,118,77981813,Cigarrillo,Philip Morris 10 Común 12,180,180,1,240,240
20/08/2022,88,77917812,Chocolate,Las Colonias Negro Triple 1,44,44,1,70,70
20/08/2022,126,77971913,Cigarrillo,Philip Morris Convertible 10 10,180,180,1,240,240
20/08/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,240,2,170,340
20/08/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,22,2,15,30
20/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,180,180,1,200
20/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,4,20,80
20/08/2022,188,3.51625E+11,Fotocopia,SIMPLE FAZ A4 1,0,0,1,10,10
20/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
20/08/2022,117,77912879,Cigarrillo,Philip Morris 20 Común 20,300,300,1,340,340
20/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,117,1,180,180
20/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,40,10,5,50
20/08/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
20/08/2022,119,77953513,Cigarrillo,Chesterfield 20 Común 20,250,250,1,290,290
20/08/2022,71,7.7928E+12,Cerveza,Brahma Retornable 1000ml,240,240,1,340,340
20/08/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
20/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,234,2,180,360
20/08/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
20/08/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
20/08/2022,120,4.60589E+11,Cigarrillo,Suelto Nacional 1,15,90,6,30,180
20/08/2022,39,7.79095E+12,Aperitivo,Dr Lemon Pomelo 473ml,150,150,1,200,200
20/08/2022,227,7.7909E+12,Gaseosa,Sprite Retornable 2000ml,173,173,1,230,230
20/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
20/08/2022,108,77978141,Cigarrillo,Marlboro Fusión 10 10,190,190,1,250,250
20/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
21/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,702,6,180,1080
21/08/2022,75,7.7928E+12,Cerveza,Patagonia 24.7 730ml,300,300,1,400,400
21/08/2022,126,77971913,Cigarrillo,Philip Morris Convertible 10 10,180,180,1,240,240
21/08/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,55,5,15,75
21/08/2022,272,CHICLEFIERITA,Golosina,Chicle Globo Fierita,4,20,5,5,25
21/08/2022,273,7.7909E+12,Jugo,Cepita Naranja 1500ml,200,200,1,250,250
21/08/2022,274,7.7909E+12,Jugo,Cepita Durazno 1500ml,200,400,2,250,500
21/08/2022,109,77947550,Cigarrillo,Marlboro Fusión 20 20,325,325,1,370,370
21/08/2022,273,7.7909E+12,Jugo,Cepita Naranja 1500ml,200,200,1,250,250
21/08/2022,162,7.79139E+12,Farmacia,Pañuelos Descartables 1,23,23,1,30,30
21/08/2022,226,7.7909E+12,Gaseosa,Fanta Retornable 2000ml,173,173,1,230,230
21/08/2022,223,7.7909E+12,Gaseosa,Coca Cola Retornable 1500ml,173,173,1,230,230
21/08/2022,126,77971913,Cigarrillo,Philip Morris Convertible 10 10,180,180,1,240,240
21/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,100,1,110
21/08/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,22,2,15,30
21/08/2022,8,7.79811E+12,Agua,Villamanaos 600ml,36,36,1,70,70
21/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,150,150,1,170
21/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
21/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,117,1,180,180
21/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
21/08/2022,120,4.60589E+11,Cigarrillo,Suelto Nacional 1,15,120,8,30,240
21/08/2022,239,7.79276E+12,Gaseosa,Secco Naranja 3000ml,180,540,3,240,720
21/08/2022,8,7.79811E+12,Agua,Villamanaos 600ml,36,36,1,70,70
21/08/2022,525,7.79312E+12,Galletita,Oblita Vainilla 50 g,47,47,1,70,70
21/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,100,1,110
21/08/2022,121,5.80059E+11,Cigarrillo,Suelto Barato 1,11,22,2,15,30
21/08/2022,456,6.902E+12,Varios,Encendedor Candela 1,45,45,1,60,60
21/08/2022,66,7.79315E+12,Cerveza,Miller  473ml,165,165,1,220,220
21/08/2022,465,7.79836E+12,Varios,Barbijos 1,75,75,1,100,100
21/08/2022,227,7.7909E+12,Gaseosa,Sprite Retornable 2000ml,173,173,1,230,230
21/08/2022,252,77931764,Golosina,Topline Seven X-plosive Mint 14g,78,78,1,80,80
21/08/2022,247,77940131,Golosina,Turrón Maní Arcor 25g,30,30,1,40,40
21/08/2022,19,7.79807E+12,Agua Saborizada,Sierra de Los Padres Naranja 500ml,73,73,1,100,100
21/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,24,12,2.5,30
21/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,200,200,1,220
21/08/2022,28,7.79807E+12,Agua Saborizada,Sierra de los Padres Pomelo 2250ml,185,185,1,240,240
21/08/2022,137,1.00708E+12,Energizante,Monster Mango Loco 473cc,194,194,1,270,270
21/08/2022,3,AGUACALIENTE,Agua,Agua caliente 1,0,0,1,50,50
21/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,64,32,2.5,80
21/08/2022,3,AGUACALIENTE,Agua,Agua caliente 1,0,0,1,50,50
21/08/2022,119,77953513,Cigarrillo,Chesterfield 20 Común 20,250,250,1,290,290
21/08/2022,125,77960900,Cigarrillo,Pier Rojo 20 20,113,113,1,160,160
21/08/2022,138,1.00708E+12,Energizante,Monster Water Melon 473cc,194,194,1,270,270
21/08/2022,246,7.79138E+12,Gaseosa,Cabalgata Pomelo 3000ml,168,168,1,240,240
21/08/2022,71,7.7928E+12,Cerveza,Brahma Retornable 1000ml,240,240,1,340,340
21/08/2022,18,7.79806E+12,Agua Saborizada,Levité Pomelo 2250ml,175,175,1,250,250
21/08/2022,199,7.7922E+12,Galletita,9 de Oro Agridulce  200g,98,98,1,140,140
21/08/2022,245,7.79181E+12,Gaseosa,Paso de Los Toros Tónica 1500ml,166,166,1,230,230
21/08/2022,467,30042452,Varios,Liyo X2 2,1,4,4,2.5,10
21/08/2022,110,77976994,Cigarrillo,Lucky Strike 10 Convertible 12,180,180,1,230,230
21/08/2022,263,6.21355E+11,Golosina,Caramelos 1,4,16,4,5,20
21/08/2022,114,77941558,Cigarrillo,Master 20 Común 20,105,105,1,160,160
21/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,130,130,1,150
21/08/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
21/08/2022,451,7.79818E+12,Soda,Soda Vitalissima 2000ml,113,113,1,150,150
21/08/2022,61,7.79315E+12,Cerveza,Schneider  473ml,120,120,1,170,170
21/08/2022,63,7.79315E+12,Cerveza,Imperial Golden  473ml,117,702,6,180,1080
21/08/2022,118,77981813,Cigarrillo,Philip Morris 10 Común 12,180,180,1,240,240
21/08/2022,14,7.79004E+12,Agua Saborizada,Baggio Fresh Pomelo 1500ml,100,100,1,140,140
21/08/2022,162,7.79139E+12,Farmacia,Pañuelos Descartables 1,23,23,1,30,30
21/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,300,1,330
21/08/2022,421,1.01701E+11,Regalería,Moños para regalos 1,15,45,3,20,60
21/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,100,100,1,100
21/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
21/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,500,500,1,550
21/08/2022,25,7.79004E+12,Agua Saborizada,Baggio Fresh Naranja 1500ml,100,100,1,140,140
21/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
21/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,8,4,2.5,10
21/08/2022,359,7.79813E+12,Mercadito,Puré de Tomate Copa de Oro 520g,75,75,1,100,100
21/08/2022,224,7.7909E+12,Gaseosa,Coca Cola 2250ml,250,250,1,350,350
21/08/2022,72,7.7928E+12,Cerveza,Quilmes Bajo Cero Retornable 1000ml,225,225,1,320,320
21/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,3,20,60
21/08/2022,120,4.60589E+11,Cigarrillo,Suelto Nacional 1,15,90,6,30,180
22/08/2022,58,9.54456E+11,Carga,"Carga Virtual (Tipear TOTAL DE CARGA en: ""Monto"") 1",1,300,300,1,330
22/08/2022,183,7.79025E+12,Farmacia,Papel Higiénico Elite Professional 50m ,75,75,1,100,100
22/08/2022,396,7.79039E+12,Mercadito,Yerba Mate Mañanita 500g,305,305,1,390,390
22/08/2022,111,77977038,Cigarrillo,Lucky Strike 20 Convertible Box 20,320,320,1,370,370
22/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,1,20,20
22/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,7,20,140
22/08/2022,189,1.23655E+11,Fotocopia,DOBLE FAZ LEGAL 1,0,0,6,30,180
22/08/2022,267,7.79461E+12,Golosina,Caramelos Alka ,2,24,12,2.5,30
22/08/2022,191,1.47852E+11,Fotocopia,IMPRESIÓN A4 1,0,0,2,20,40
22/08/2022,186,6.95874E+11,Fotocopia,DNI 1,0,0,10,20,200
